Date,Open,High,Low,Close,Adj Close,Volume,,,,
25/01/2001,66600,67500,66600,67300,67300,460,,,,
26/01/2001,67400,67500,67000,67200,67200,200,,,,
29/01/2001,67300,67800,66900,67400,67400,210,,,,
30/01/2001,67100,68500,66800,68500,68500,130,,,,
31/01/2001,68300,68500,67200,68400,68400,300,,,,
01/02/2001,68200,69100,67500,69100,69100,450,,,,
02/02/2001,69500,70200,69400,70000,70000,300,,,,
05/02/2001,70000,70400,68600,68900,68900,220,,,,
06/02/2001,69200,69400,68500,68500,68500,120,,,,
07/02/2001,68400,68400,67900,67900,67900,80,,,,
08/02/2001,68500,69400,68500,69400,69400,210,,,,
09/02/2001,69500,69500,68800,68900,68900,110,,,,
12/02/2001,69600,69900,69300,69300,69300,170,,,,
13/02/2001,69950,70550,69700,70550,70550,300,,,,
14/02/2001,70550,70900,69900,70300,70300,180,,,,
15/02/2001,71000,72000,69500,70000,70000,830,,,,
16/02/2001,69800,69900,69600,69800,69800,80,,,,
20/02/2001,69800,69800,68400,68600,68600,160,,,,
21/02/2001,68500,69500,68500,69100,69100,190,,,,
22/02/2001,68800,69300,68200,69200,69200,280,,,,
23/02/2001,68900,68900,68200,68400,68400,330,,,,
26/02/2001,68600,70300,68500,70200,70200,880,,,,
27/02/2001,70000,70900,70000,70800,70800,170,,,,
28/02/2001,70800,71000,70300,70300,70300,210,,,,
01/03/2001,70000,70000,69400,70000,70000,270,,,,
02/03/2001,70400,72100,69500,69500,69500,430,,,,
05/03/2001,69300,71500,69300,71100,71100,230,,,,
06/03/2001,70800,71100,70500,71100,71100,170,,,,
07/03/2001,71300,71700,71100,71100,71100,130,,,,
08/03/2001,71300,71600,71300,71500,71500,100,,,,
09/03/2001,71000,71700,71000,71100,71100,80,,,,
12/03/2001,71600,71800,69500,70100,70100,470,,,,
13/03/2001,70000,70100,69000,69000,69000,180,,,,
14/03/2001,68000,68600,65900,65900,65900,480,,,,
15/03/2001,66400,68200,66400,67800,67800,170,,,,
16/03/2001,67200,67200,64000,65000,65000,270,,,,
19/03/2001,64200,65100,63600,65100,65100,360,,,,
20/03/2001,64800,65100,64500,64700,64700,630,,,,
21/03/2001,64200,65000,63800,64800,64800,280,,,,
22/03/2001,64000,64700,63000,64400,64400,260,,,,
23/03/2001,64800,66200,64800,66000,66000,270,,,,
26/03/2001,66500,67100,66400,66800,66800,270,,,,
27/03/2001,66600,68400,66200,68400,68400,300,,,,
28/03/2001,67600,67600,64500,64500,64500,220,,,,
29/03/2001,64500,65400,63000,63450,63450,410,,,,
30/03/2001,64800,65900,64100,65450,65450,420,,,,
02/04/2001,65450,65450,63900,63990,63990,310,,,,
03/04/2001,63600,63600,63000,63000,63000,110,,,,
04/04/2001,63000,65500,62800,65000,65000,280,,,,
05/04/2001,65500,68200,65500,68200,68200,450,,,,
06/04/2001,67400,68000,67000,67200,67200,190,,,,
09/04/2001,67400,67700,66600,66600,66600,230,,,,
10/04/2001,66400,66400,64400,64900,64900,300,,,,
11/04/2001,64700,64700,64100,64405,64405,70,,,,
12/04/2001,64500,64500,64100,64100,64100,90,,,,
16/04/2001,64000,64800,64000,64200,64200,280,,,,
17/04/2001,64700,67500,64700,67500,67500,390,,,,
18/04/2001,67900,68800,67800,68300,68300,290,,,,
19/04/2001,68400,69700,68400,69200,69200,420,,,,
20/04/2001,69100,69100,68600,68600,68600,80,,,,
23/04/2001,68200,68800,68200,68800,68800,50,,,,
24/04/2001,69000,69500,67200,67200,67200,150,,,,
25/04/2001,67700,68000,65500,66000,66000,350,,,,
26/04/2001,66000,66700,66000,66000,66000,140,,,,
27/04/2001,66300,67900,66100,67005,67005,140,,,,
30/04/2001,67800,68600,67500,68000,68000,530,,,,
01/05/2001,68400,69100,68300,68500,68500,200,,,,
02/05/2001,68300,68400,67900,67900,67900,110,,,,
03/05/2001,67700,67900,67400,67900,67900,70,,,,
04/05/2001,68200,69000,68200,68900,68900,140,,,,
07/05/2001,69700,69700,69000,69400,69400,170,,,,
08/05/2001,69790,69790,69100,69100,69100,100,,,,
09/05/2001,69100,69100,69000,69000,69000,50,,,,
10/05/2001,69000,69100,68400,68500,68500,180,,,,
11/05/2001,68100,68300,67900,68290,68290,100,,,,
14/05/2001,67900,67900,67000,67200,67200,160,,,,
15/05/2001,67300,67300,67100,67100,67100,110,,,,
16/05/2001,67000,67300,66900,67100,67100,360,,,,
17/05/2001,67100,67100,66800,66800,66800,310,,,,
18/05/2001,67000,67300,66800,67100,67100,350,,,,
21/05/2001,67200,68000,67000,68000,68000,290,,,,
22/05/2001,68000,68000,67800,67800,67800,250,,,,
23/05/2001,67700,67800,67400,67800,67800,90,,,,
24/05/2001,68000,68100,66900,67600,67600,250,,,,
25/05/2001,67800,67800,67300,67600,67600,50,,,,
29/05/2001,68200,68300,68000,68000,68000,150,,,,
30/05/2001,68200,68300,67800,67900,67900,370,,,,
31/05/2001,67900,68700,67900,68700,68700,480,,,,
01/06/2001,68600,68600,67800,68400,68400,220,,,,
04/06/2001,68200,68600,67900,68500,68500,120,,,,
05/06/2001,68400,68600,68300,68500,68500,50,,,,
06/06/2001,68700,69800,68500,68500,68500,310,,,,
07/06/2001,68500,69000,68500,68700,68700,140,,,,
08/06/2001,68100,68100,67700,67800,67800,120,,,,
11/06/2001,67400,67800,67300,67300,67300,130,,,,
12/06/2001,67150,68500,67150,68500,68500,110,,,,
13/06/2001,68400,68600,68400,68400,68400,70,,,,
14/06/2001,68200,68200,67700,67700,67700,60,,,,
15/06/2001,67300,67700,65000,65000,65000,670,,,,
18/06/2001,65700,66400,65300,66400,66400,360,,,,
19/06/2001,66600,66600,66300,66600,66600,50,,,,
20/06/2001,66600,66600,65800,65900,65900,150,,,,
21/06/2001,65800,65800,64750,64750,64750,170,,,,
22/06/2001,65000,67000,65000,67000,67000,180,,,,
25/06/2001,66600,66600,65900,66400,66400,110,,,,
26/06/2001,66100,67200,66100,67200,67200,330,,,,
27/06/2001,67000,68200,67000,67900,67900,280,,,,
28/06/2001,68100,68600,67600,67900,67900,270,,,,
29/06/2001,68100,69400,68100,69400,69400,620,,,,
02/07/2001,69400,69400,68600,69100,69100,520,,,,
03/07/2001,69000,69000,68700,68700,68700,70,,,,
05/07/2001,68400,68800,68300,68600,68600,120,,,,
06/07/2001,68400,70500,68250,70000,70000,840,,,,
09/07/2001,70000,70800,70000,70800,70800,410,,,,
10/07/2001,70500,70900,70100,70400,70400,310,,,,
11/07/2001,70300,70500,70200,70400,70400,140,,,,
12/07/2001,70300,70300,68900,69200,69200,100,,,,
13/07/2001,68900,69100,68900,69100,69100,40,,,,
16/07/2001,68900,68900,68000,68000,68000,150,,,,
17/07/2001,68700,69250,68500,69250,69250,120,,,,
18/07/2001,69100,69100,69000,69000,69000,80,,,,
19/07/2001,69500,69500,68000,68000,68000,260,,,,
20/07/2001,68300,68300,67900,68000,68000,180,,,,
23/07/2001,68000,68200,68000,68100,68100,60,,,,
24/07/2001,68000,68000,68000,68000,68000,140,,,,
25/07/2001,68000,68200,67800,68200,68200,240,,,,
26/07/2001,68000,68200,68000,68000,68000,80,,,,
27/07/2001,68000,68300,68000,68000,68000,140,,,,
30/07/2001,68000,68300,67600,67600,67600,190,,,,
31/07/2001,68000,69300,68000,69200,69200,490,,,,
01/08/2001,69400,69500,69100,69500,69500,90,,,,
02/08/2001,69200,69200,68000,68100,68100,80,,,,
03/08/2001,68200,68200,67700,68200,68200,330,,,,
06/08/2001,68200,69000,68200,69000,69000,80,,,,
07/08/2001,68800,69100,68700,68700,68700,40,,,,
08/08/2001,68800,69100,68800,68900,68900,120,,,,
09/08/2001,69100,69850,68800,69850,69850,220,,,,
10/08/2001,69650,69650,68800,68800,68800,90,,,,
13/08/2001,69000,69500,69000,69500,69500,100,,,,
14/08/2001,69500,69500,69100,69100,69100,160,,,,
15/08/2001,69400,69600,69300,69600,69600,200,,,,
16/08/2001,69600,69700,69450,69550,69550,260,,,,
17/08/2001,69350,69500,69200,69200,69200,210,,,,
20/08/2001,68900,69990,68900,69990,69990,400,,,,
21/08/2001,69900,69990,69750,69800,69800,140,,,,
22/08/2001,69700,69990,69500,69990,69990,180,,,,
23/08/2001,69950,69990,69800,69900,69900,360,,,,
24/08/2001,69750,69800,69600,69800,69800,100,,,,
27/08/2001,69900,69900,69700,69900,69900,50,,,,
28/08/2001,69900,69950,69700,69910,69910,100,,,,
29/08/2001,69750,69950,69750,69890,69890,50,,,,
30/08/2001,69700,69700,69450,69500,69500,370,,,,
31/08/2001,69400,69800,69300,69400,69400,330,,,,
04/09/2001,69400,69800,69300,69400,69400,290,,,,
05/09/2001,69300,69400,69200,69400,69400,170,,,,
06/09/2001,69100,70000,69000,70000,70000,700,,,,
07/09/2001,69400,69400,68700,68700,68700,300,,,,
10/09/2001,68500,68500,67200,68000,68000,580,,,,
17/09/2001,62500,65700,62500,64000,64000,1250,,,,
18/09/2001,63700,64400,63200,64000,64000,540,,,,
19/09/2001,63500,63500,61000,61400,61400,780,,,,
20/09/2001,60600,63200,59000,62600,62600,860,,,,
21/09/2001,61500,63100,61500,62500,62500,890,,,,
24/09/2001,63000,64000,62400,64000,64000,1190,,,,
25/09/2001,63600,65000,63600,65000,65000,1860,,,,
26/09/2001,65600,67900,65600,67800,67800,1020,,,,
27/09/2001,68200,69800,68100,69750,69750,1310,,,,
28/09/2001,69950,70800,69600,70000,70000,1820,,,,
01/10/2001,69500,70100,68400,70000,70000,1420,,,,
02/10/2001,69800,70000,69800,70000,70000,1040,,,,
03/10/2001,70000,73700,70000,72700,72700,2880,,,,
04/10/2001,72400,73400,71700,71850,71850,670,,,,
05/10/2001,71500,72400,69700,72400,72400,620,,,,
08/10/2001,72100,73100,72100,72500,72500,780,,,,
09/10/2001,72300,73500,72150,73500,73500,600,,,,
10/10/2001,73500,74950,73500,74950,74950,990,,,,
11/10/2001,74800,75300,74700,74850,74850,550,,,,
12/10/2001,74400,74400,72600,73900,73900,160,,,,
15/10/2001,73900,74900,72800,74800,74800,440,,,,
16/10/2001,74400,75100,74400,74600,74600,910,,,,
17/10/2001,74800,75100,74500,74700,74700,200,,,,
18/10/2001,74700,74900,74400,74900,74900,130,,,,
19/10/2001,74900,74900,74000,74300,74300,80,,,,
22/10/2001,74800,75000,74300,74300,74300,230,,,,
23/10/2001,74200,74300,73600,73600,73600,300,,,,
24/10/2001,73600,74300,73500,73600,73600,390,,,,
25/10/2001,73500,73700,73200,73200,73200,230,,,,
26/10/2001,73000,73100,72500,72500,72500,100,,,,
29/10/2001,72100,72300,71500,72300,72300,240,,,,
30/10/2001,72200,72200,69600,70000,70000,880,,,,
31/10/2001,69800,71500,69700,71200,71200,550,,,,
01/11/2001,70800,72200,70000,72200,72200,350,,,,
02/11/2001,72000,72500,70800,72100,72100,170,,,,
05/11/2001,72700,72700,71300,71300,71300,120,,,,
06/11/2001,71300,73000,70600,72890,72890,240,,,,
07/11/2001,72300,72300,71300,71400,71400,130,,,,
08/11/2001,71000,71800,70600,70900,70900,260,,,,
09/11/2001,70600,70600,69300,69600,69600,410,,,,
12/11/2001,68800,69700,67500,68300,68300,470,,,,
13/11/2001,68800,69700,67600,68000,68000,430,,,,
14/11/2001,68100,68300,67650,68000,68000,350,,,,
15/11/2001,68100,68100,67100,67100,67100,160,,,,
16/11/2001,67200,67700,67000,67000,67000,270,,,,
19/11/2001,67400,67500,66600,66750,66750,240,,,,
20/11/2001,66800,67500,66650,67500,67500,220,,,,
21/11/2001,67600,67600,67100,67500,67500,160,,,,
23/11/2001,67600,68000,67600,68000,68000,30,,,,
26/11/2001,67800,68100,66800,67000,67000,380,,,,
27/11/2001,67000,67600,66600,67600,67600,250,,,,
28/11/2001,67500,68500,67400,68400,68400,350,,,,
29/11/2001,68500,71000,68500,69900,69900,380,,,,
30/11/2001,69800,70000,69300,70000,70000,160,,,,
03/12/2001,70000,70300,69800,70000,70000,200,,,,
04/12/2001,70000,70400,69900,70400,70400,90,,,,
05/12/2001,70900,70900,70000,70000,70000,100,,,,
06/12/2001,70000,70200,69000,70200,70200,260,,,,
07/12/2001,70900,70900,69100,69200,69200,270,,,,
10/12/2001,69000,69000,67600,68000,68000,130,,,,
11/12/2001,67800,69500,67500,68600,68600,280,,,,
12/12/2001,68000,69300,68000,69100,69100,210,,,,
13/12/2001,68800,68800,67500,68400,68400,370,,,,
14/12/2001,68200,69950,67700,69950,69950,440,,,,
17/12/2001,69800,70200,69300,70100,70100,280,,,,
18/12/2001,70000,70000,68800,69800,69800,190,,,,
19/12/2001,70000,70500,69900,70300,70300,210,,,,
20/12/2001,71000,72000,70300,71000,71000,240,,,,
21/12/2001,70900,71100,70700,70900,70900,150,,,,
24/12/2001,70700,71000,70700,70800,70800,50,,,,
26/12/2001,70800,71500,70800,71400,71400,460,,,,
27/12/2001,71400,72800,71300,72800,72800,250,,,,
28/12/2001,73500,73900,73000,73900,73900,210,,,,
31/12/2001,73900,75600,73800,75600,75600,340,,,,
02/01/2002,74800,74800,73200,74300,74300,380,,,,
03/01/2002,74300,74900,73900,74100,74100,290,,,,
04/01/2002,74000,74000,73100,73700,73700,220,,,,
07/01/2002,74000,74300,73500,73600,73600,380,,,,
08/01/2002,73100,73200,71800,71800,71800,190,,,,
09/01/2002,71300,72900,71200,72900,72900,220,,,,
10/01/2002,73400,73500,71800,71800,71800,130,,,,
11/01/2002,72000,73700,72000,73700,73700,280,,,,
14/01/2002,73700,74100,73500,73900,73900,240,,,,
15/01/2002,74500,74700,74300,74300,74300,190,,,,
16/01/2002,74500,74500,74000,74500,74500,190,,,,
17/01/2002,74900,74900,74400,74900,74900,390,,,,
18/01/2002,74900,74900,74700,74800,74800,100,,,,
22/01/2002,74600,74800,74000,74400,74400,180,,,,
23/01/2002,74000,74000,73400,73700,73700,200,,,,
24/01/2002,74000,74000,73800,73800,73800,50,,,,
25/01/2002,73900,74200,73800,74000,74000,200,,,,
28/01/2002,74000,74500,73900,74500,74500,150,,,,
29/01/2002,74200,74200,73000,73800,73800,220,,,,
30/01/2002,73800,73800,73400,73700,73700,40,,,,
31/01/2002,73800,73900,73000,73900,73900,210,,,,
01/02/2002,73900,74000,73300,73400,73400,300,,,,
04/02/2002,73200,73500,72900,73000,73000,210,,,,
05/02/2002,73500,73500,72400,72600,72600,300,,,,
06/02/2002,72900,73300,72100,72100,72100,310,,,,
07/02/2002,72100,72900,72100,72400,72400,180,,,,
08/02/2002,72700,73500,72700,73500,73500,90,,,,
11/02/2002,73300,73600,72800,73500,73500,380,,,,
12/02/2002,73300,73500,72800,73500,73500,190,,,,
13/02/2002,73500,74000,73000,73800,73800,270,,,,
14/02/2002,73800,73950,73300,73600,73600,290,,,,
15/02/2002,73500,73500,73100,73200,73200,170,,,,
19/02/2002,73100,73100,72700,72800,72800,220,,,,
20/02/2002,72900,73000,72800,73000,73000,80,,,,
21/02/2002,73300,73300,72400,72600,72600,210,,,,
22/02/2002,72900,74000,72900,73400,73400,150,,,,
25/02/2002,73400,73700,73000,73200,73200,260,,,,
26/02/2002,73100,73900,73100,73800,73800,150,,,,
27/02/2002,73600,73600,72800,73000,73000,250,,,,
28/02/2002,73000,73000,72600,73000,73000,110,,,,
01/03/2002,73000,73300,73000,73200,73200,60,,,,
04/03/2002,73000,73000,72500,72700,72700,310,,,,
05/03/2002,72300,72300,72000,72000,72000,290,,,,
06/03/2002,71700,71700,70800,70800,70800,220,,,,
07/03/2002,70200,70500,69000,69800,69800,720,,,,
08/03/2002,70500,71900,70500,71800,71800,800,,,,
11/03/2002,71000,71700,70900,71600,71600,690,,,,
12/03/2002,71100,71700,71100,71500,71500,190,,,,
13/03/2002,71400,71500,71200,71400,71400,240,,,,
14/03/2002,71300,72300,71300,72000,72000,550,,,,
15/03/2002,71700,73000,71700,73000,73000,170,,,,
18/03/2002,73800,73975,73400,73400,73400,500,,,,
19/03/2002,73400,73400,73000,73400,73400,310,,,,
20/03/2002,73300,74500,72800,73000,73000,700,,,,
21/03/2002,72200,72750,72100,72100,72100,210,,,,
22/03/2002,72200,72400,71700,71700,71700,60,,,,
25/03/2002,71700,71900,71400,71500,71500,110,,,,
26/03/2002,71700,72000,71600,71600,71600,80,,,,
27/03/2002,71700,71700,71500,71500,71500,110,,,,
28/03/2002,71600,71600,70500,71100,71100,500,,,,
01/04/2002,70900,70900,70100,70650,70650,170,,,,
02/04/2002,70550,72500,70400,72500,72500,210,,,,
03/04/2002,72100,72450,71800,71800,71800,240,,,,
04/04/2002,71000,71300,70800,71100,71100,80,,,,
05/04/2002,70900,71400,70900,71100,71100,170,,,,
08/04/2002,70800,71200,70500,70500,70500,130,,,,
09/04/2002,70700,72000,70700,71800,71800,410,,,,
10/04/2002,71600,71600,71100,71400,71400,190,,,,
11/04/2002,71300,71300,70800,70900,70900,170,,,,
12/04/2002,71100,71350,71000,71000,71000,220,,,,
15/04/2002,70900,70900,70700,70700,70700,30,,,,
16/04/2002,71000,71500,71000,71000,71000,270,,,,
17/04/2002,71000,71800,71000,71200,71200,520,,,,
18/04/2002,70800,71600,70800,71300,71300,200,,,,
19/04/2002,71200,71300,71000,71000,71000,100,,,,
22/04/2002,70600,70900,70500,70700,70700,110,,,,
23/04/2002,70400,71800,70400,71800,71800,230,,,,
24/04/2002,71700,72200,71500,71500,71500,240,,,,
25/04/2002,71100,71450,70900,70900,70900,350,,,,
26/04/2002,70900,70900,69700,69800,69800,660,,,,
29/04/2002,71500,72300,71000,71500,71500,1070,,,,
30/04/2002,71900,73500,71900,73450,73450,1000,,,,
01/05/2002,73700,74850,73200,74500,74500,580,,,,
02/05/2002,73800,74700,73800,74000,74000,220,,,,
03/05/2002,73700,74300,72600,74300,74300,290,,,,
06/05/2002,74900,75000,73400,73800,73800,860,,,,
07/05/2002,73800,75200,73600,74900,74900,530,,,,
08/05/2002,74700,75300,74700,75200,75200,210,,,,
09/05/2002,75000,75900,74600,75900,75900,310,,,,
10/05/2002,75500,76000,75500,75700,75700,180,,,,
13/05/2002,76300,78000,76300,77500,77500,470,,,,
14/05/2002,77800,78000,77500,78000,78000,370,,,,
15/05/2002,78000,78400,77800,78300,78300,300,,,,
16/05/2002,78300,78500,78000,78100,78100,290,,,,
17/05/2002,78100,78300,77900,78300,78300,180,,,,
20/05/2002,77900,78200,77600,77600,77600,190,,,,
21/05/2002,77800,78100,77800,77900,77900,160,,,,
22/05/2002,77200,77300,75900,75900,75900,770,,,,
23/05/2002,76400,76500,76000,76100,76100,170,,,,
24/05/2002,76105,76700,76000,76700,76700,250,,,,
28/05/2002,76700,77000,76700,76900,76900,220,,,,
29/05/2002,76600,76800,75400,75400,75400,190,,,,
30/05/2002,75100,75400,74900,75000,75000,350,,,,
31/05/2002,75000,75300,74600,74600,74600,170,,,,
03/06/2002,74900,74900,73700,74000,74000,200,,,,
04/06/2002,73700,74990,72100,74600,74600,750,,,,
05/06/2002,74900,75400,73700,74000,74000,160,,,,
06/06/2002,73700,75200,73500,74700,74700,420,,,,
07/06/2002,74200,74600,73850,74400,74400,260,,,,
10/06/2002,74500,74500,73500,73500,73500,310,,,,
11/06/2002,73500,73800,72000,72300,72300,407,,,,
12/06/2002,72000,73200,72000,73000,73000,210,,,,
13/06/2002,73700,74200,73600,73700,73700,190,,,,
14/06/2002,73400,73400,72700,73000,73000,190,,,,
17/06/2002,73600,73990,73000,73990,73990,180,,,,
18/06/2002,73800,73805,73700,73800,73800,70,,,,
19/06/2002,73600,73800,71900,72400,72400,860,,,,
20/06/2002,72400,72600,72400,72400,72400,90,,,,
21/06/2002,72400,72600,71700,72100,72100,420,,,,
24/06/2002,72200,72200,69900,71200,71200,780,,,,
25/06/2002,71800,71800,69100,69100,69100,460,,,,
26/06/2002,68300,68500,66650,67500,67500,1220,,,,
27/06/2002,68500,69000,66500,67500,67500,980,,,,
28/06/2002,68200,69200,66500,66800,66800,830,,,,
01/07/2002,67800,68200,66500,66700,66700,630,,,,
02/07/2002,66100,67100,65500,65500,65500,610,,,,
03/07/2002,65500,66600,65500,66500,66500,480,,,,
05/07/2002,67100,68000,67100,68000,68000,220,,,,
08/07/2002,68400,69300,68100,68800,68800,510,,,,
09/07/2002,69200,70100,69000,69600,69600,410,,,,
10/07/2002,69900,69900,68700,68700,68700,330,,,,
11/07/2002,67900,68000,67000,67600,67600,630,,,,
12/07/2002,67300,67300,65300,66600,66600,660,,,,
15/07/2002,66900,66900,65000,65500,65500,460,,,,
16/07/2002,64900,67000,64900,65700,65700,440,,,,
17/07/2002,65200,66600,65200,65900,65900,440,,,,
18/07/2002,66500,66850,66300,66500,66500,330,,,,
19/07/2002,65700,67600,65600,67000,67000,1400,,,,
22/07/2002,66200,66200,63000,63200,63200,650,,,,
23/07/2002,63600,64000,60700,61500,61500,1060,,,,
24/07/2002,60000,63200,59600,63200,63200,1400,,,,
25/07/2002,63200,64900,62900,63000,63000,580,,,,
26/07/2002,63200,64200,62900,63650,63650,310,,,,
29/07/2002,64700,69000,64700,68305,68305,1060,,,,
30/07/2002,68000,70600,68000,70100,70100,960,,,,
31/07/2002,69800,70400,68300,68300,68300,470,,,,
01/08/2002,68800,69900,68600,69750,69750,280,,,,
02/08/2002,69750,70500,69750,70300,70300,230,,,,
05/08/2002,70400,70400,68000,68300,68300,290,,,,
06/08/2002,69500,70600,69500,69500,69500,390,,,,
07/08/2002,69400,70300,69400,70300,70300,170,,,,
08/08/2002,70300,70900,70100,70890,70890,90,,,,
09/08/2002,70700,71500,70450,71000,71000,160,,,,
12/08/2002,72200,73400,72000,72800,72800,380,,,,
13/08/2002,73500,74100,73400,74005,74005,340,,,,
14/08/2002,73805,73805,72600,73400,73400,330,,,,
15/08/2002,73500,74940,73500,74800,74800,340,,,,
16/08/2002,74600,75000,74500,75000,75000,240,,,,
19/08/2002,74500,75000,74500,74900,74900,250,,,,
20/08/2002,75000,75000,73300,73300,73300,180,,,,
21/08/2002,74000,74400,73700,74200,74200,130,,,,
22/08/2002,74300,74800,74300,74800,74800,150,,,,
23/08/2002,74800,75200,74300,75200,75200,260,,,,
26/08/2002,75200,75200,74800,75100,75100,160,,,,
27/08/2002,75400,75600,74700,74700,74700,340,,,,
28/08/2002,74200,74500,74000,74400,74400,140,,,,
29/08/2002,73700,74300,73500,74300,74300,180,,,,
30/08/2002,74300,74300,73000,73000,73000,310,,,,
03/09/2002,73000,73000,72000,72300,72300,220,,,,
04/09/2002,72400,72800,72000,72000,72000,150,,,,
05/09/2002,71810,73900,71500,73400,73400,140,,,,
06/09/2002,74200,74200,73500,73600,73600,140,,,,
09/09/2002,73400,74800,73400,74800,74800,150,,,,
10/09/2002,74800,75900,74800,75800,75800,550,,,,
11/09/2002,75600,75800,75400,75500,75500,110,,,,
12/09/2002,75100,75500,74900,75500,75500,140,,,,
13/09/2002,74700,75000,74100,75000,75000,120,,,,
16/09/2002,75000,75200,74300,74900,74900,190,,,,
17/09/2002,75000,75500,74200,74900,74900,210,,,,
18/09/2002,74100,74500,74000,74500,74500,170,,,,
19/09/2002,73900,74000,72500,72500,72500,170,,,,
20/09/2002,71700,73800,71700,72200,72200,390,,,,
23/09/2002,72000,72000,69900,70710,70710,520,,,,
24/09/2002,70000,72500,70000,72490,72490,400,,,,
25/09/2002,72495,72495,71800,72000,72000,220,,,,
26/09/2002,72500,73000,71990,72400,72400,250,,,,
27/09/2002,73200,74000,73050,73100,73100,480,,,,
30/09/2002,73000,73900,72000,73900,73900,420,,,,
01/10/2002,74200,74800,72700,73700,73700,550,,,,
02/10/2002,72700,73000,71300,71690,71690,410,,,,
03/10/2002,71000,72800,71000,72800,72800,820,,,,
04/10/2002,72800,73500,72700,73300,73300,420,,,,
07/10/2002,73500,73500,71400,72100,72100,460,,,,
08/10/2002,72100,72100,70200,70200,70200,630,,,,
09/10/2002,69400,69400,68100,68100,68100,510,,,,
10/10/2002,68300,68800,67800,68200,68200,350,,,,
11/10/2002,69100,72000,69100,71000,71000,580,,,,
14/10/2002,70700,71100,70500,70910,70910,80,,,,
15/10/2002,72000,73600,72000,73600,73600,350,,,,
16/10/2002,73000,73500,72300,73005,73005,190,,,,
17/10/2002,73800,75000,73700,74400,74400,270,,,,
18/10/2002,73600,74100,73200,74000,74000,400,,,,
21/10/2002,73800,74100,72300,72800,72800,440,,,,
22/10/2002,72600,74500,72600,73500,73500,450,,,,
23/10/2002,73500,73800,73300,73600,73600,340,,,,
24/10/2002,73600,74000,73400,73800,73800,320,,,,
25/10/2002,73800,74100,73000,73000,73000,330,,,,
28/10/2002,73900,74050,73400,73550,73550,620,,,,
29/10/2002,73300,73400,72500,73100,73100,120,,,,
30/10/2002,73100,73100,72800,73100,73100,230,,,,
31/10/2002,72900,74190,72900,74190,74190,340,,,,
01/11/2002,73800,74000,73600,73800,73800,50,,,,
04/11/2002,74200,74400,73900,74200,74200,340,,,,
05/11/2002,74000,74000,73500,73900,73900,130,,,,
06/11/2002,74200,74300,73500,73800,73800,310,,,,
07/11/2002,73600,74000,73600,73600,73600,120,,,,
08/11/2002,73500,74700,73400,74700,74700,370,,,,
11/11/2002,74700,74700,73200,73900,73900,180,,,,
12/11/2002,74000,74000,72800,73375,73375,350,,,,
13/11/2002,72975,73300,72900,72990,72990,400,,,,
14/11/2002,72995,73600,72700,73600,73600,270,,,,
15/11/2002,73100,74000,73100,74000,74000,110,,,,
18/11/2002,73600,74050,73500,73700,73700,260,,,,
19/11/2002,73700,73800,73700,73800,73800,50,,,,
20/11/2002,73800,73800,72500,72500,72500,470,,,,
21/11/2002,72800,73500,72000,72400,72400,460,,,,
22/11/2002,71900,72400,71900,72000,72000,450,,,,
25/11/2002,72000,72000,69900,70600,70600,730,,,,
26/11/2002,70600,70900,69700,70500,70500,530,,,,
27/11/2002,70900,71200,70800,71050,71050,210,,,,
29/11/2002,71200,72500,71200,72300,72300,60,,,,
02/12/2002,73000,73200,72400,72500,72500,150,,,,
03/12/2002,71800,72500,71500,71600,71600,290,,,,
04/12/2002,71600,71600,71100,71100,71100,120,,,,
05/12/2002,70800,70800,70400,70400,70400,90,,,,
06/12/2002,70000,70900,69700,70400,70400,350,,,,
09/12/2002,70000,70200,69100,69300,69300,390,,,,
10/12/2002,69600,73000,69500,73000,73000,470,,,,
11/12/2002,71900,72700,71000,71500,71500,440,,,,
12/12/2002,71500,71800,71500,71600,71600,110,,,,
13/12/2002,71300,71425,71000,71200,71200,210,,,,
16/12/2002,71200,71700,71000,71075,71075,760,,,,
17/12/2002,70900,72000,70705,72000,72000,610,,,,
18/12/2002,71400,72000,71300,71900,71900,150,,,,
19/12/2002,71400,72200,71400,71500,71500,270,,,,
20/12/2002,71900,71900,71000,71000,71000,140,,,,
23/12/2002,71000,71400,70300,70600,70600,460,,,,
24/12/2002,70800,72200,70800,71600,71600,140,,,,
26/12/2002,72000,72900,72000,72900,72900,250,,,,
27/12/2002,72800,72900,72300,72500,72500,120,,,,
30/12/2002,72800,72990,72200,72600,72600,240,,,,
31/12/2002,72300,72900,72300,72750,72750,230,,,,
02/01/2003,72650,73005,71500,71700,71700,410,,,,
03/01/2003,72000,72500,71600,72000,72000,340,,,,
06/01/2003,72500,72500,70500,70805,70805,700,,,,
07/01/2003,71300,71400,70700,70800,70800,630,,,,
08/01/2003,70300,71300,70300,71105,71105,330,,,,
09/01/2003,71200,71300,70400,71000,71000,190,,,,
10/01/2003,70700,71100,70200,70500,70500,210,,,,
13/01/2003,70900,71000,70005,70005,70005,270,,,,
14/01/2003,70000,70000,69500,69700,69700,540,,,,
15/01/2003,69750,69950,69505,69600,69600,450,,,,
16/01/2003,69400,69600,68900,69400,69400,430,,,,
17/01/2003,69000,69500,68900,69200,69200,310,,,,
21/01/2003,69300,69300,67900,68000,68000,480,,,,
22/01/2003,68100,68300,67800,68000,68000,620,,,,
